holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,traffic_1,traffic_2,weather_1,weather_2,year
0,282.47,0.0,0.0,68,2,5,2245,1,2,1,2,2017
0,282.47,0.0,0.0,68,2,5,2474,1,2,1,2,2017
0,278.422,0.0,0.0,0,1,29,1133,0,1,0,0,2017
0,278.422,0.0,0.0,0,1,29,619,0,1,0,0,2017
0,278.422,0.0,0.0,0,1,29,372,0,0,0,0,2017
0,275.368,0.0,0.0,0,1,29,358,0,0,0,0,2017
0,273.84,0.0,0.0,1,6,9,5252,2,4,1,2,2017
0,273.84,0.0,0.0,1,4,7,5252,2,4,1,2,2017
0,273.84,0.0,0.0,1,8,32,5252,2,4,1,3,2017
0,275.29,0.0,0.0,40,4,7,3830,1,3,1,2,2017
0,275.29,0.0,0.0,40,6,9,3830,1,3,1,2,2017
0,277.64,0.0,0.0,40,4,7,4621,1,3,1,2,2017
0,277.64,0.0,0.0,40,6,9,4621,1,3,1,2,2017
0,280.58,0.0,0.0,1,4,7,4938,2,4,1,2,2017
0,284.67,0.0,0.0,40,0,0,4694,1,3,0,1,2017
0,286.72,0.0,0.0,1,1,3,5186,2,4,0,0,2017
0,288.51,0.0,0.0,75,0,1,5729,2,4,0,1,2017
0,288.86,0.0,0.0,75,0,1,6960,2,5,0,1,2017
0,288.23,0.0,0.0,75,0,1,6301,2,5,0,1,2017
0,287.16,0.0,0.0,75,0,1,4569,1,3,0,1,2017
0,285.09,0.0,0.0,75,0,1,3310,1,3,0,1,2017
0,283.76,0.0,0.0,1,1,3,2828,1,2,0,0,2017
0,282.62,0.0,0.0,20,0,4,3436,1,3,0,1,2017
0,281.43,0.0,0.0,1,1,3,3237,1,3,0,0,2017
0,279.66,0.0,0.0,1,4,7,1169,0,1,1,2,2017
0,278.8,0.0,0.0,1,4,7,625,0,1,1,2,2017
0,277.96,0.0,0.0,1,4,7,379,0,0,1,2,2017
0,277.96,0.0,0.0,1,6,9,379,0,0,1,2,2017
0,276.66,0.0,0.0,1,4,7,313,0,0,1,2,2017
0,276.66,0.0,0.0,1,6,9,313,0,0,1,2,2017
0,276.16,0.0,0.0,90,6,9,372,0,0,1,2,2017
0,276.16,0.0,0.0,90,4,7,372,0,0,1,2,2017
0,276.09,0.0,0.0,1,4,7,869,0,1,1,2,2017
0,276.09,0.0,0.0,1,2,5,869,0,1,1,2,2017
0,276.09,0.0,0.0,1,6,9,869,0,1,1,2,2017
0,277.02,0.0,0.0,1,4,7,2622,1,2,1,2,2017
0,277.02,0.0,0.0,1,3,6,2622,1,2,1,2,2017
0,277.02,0.0,0.0,1,6,9,2622,1,2,1,2,2017
0,277.02,0.0,0.0,1,2,5,2622,1,2,1,2,2017
0,277.15,0.0,0.0,1,4,7,5423,2,4,1,2,2017
0,277.15,0.0,0.0,1,6,9,5423,2,4,1,2,2017
0,276.37,0.0,0.0,90,4,7,6094,2,5,1,2,2017
0,275.68,0.0,0.0,90,4,7,5732,2,4,1,2,2017
0,275.68,0.0,0.0,90,6,9,5732,2,4,1,2,2017
0,277.35,0.0,0.0,90,6,9,4933,2,4,1,2,2017
0,277.35,0.0,0.0,90,4,7,4933,2,4,1,2,2017
0,278.89,0.0,0.0,75,4,7,4215,1,3,1,2,2017
0,278.89,0.0,0.0,75,3,6,4215,1,3,1,2,2017
0,279.82,0.0,0.0,90,4,7,4584,1,3,1,2,2017
0,279.82,0.0,0.0,90,2,12,4584,1,3,1,2,2017
0,281.55,0.0,0.0,75,5,8,4808,1,3,1,2,2017
0,281.55,0.0,0.0,75,4,7,4808,1,3,1,2,2017
0,282.29,0.0,0.0,75,5,8,4779,1,3,1,2,2017
0,282.29,0.0,0.0,75,2,5,4779,1,3,1,2,2017
0,284.01,0.0,0.0,75,4,7,5052,2,4,1,2,2017
0,285.29,0.0,0.0,1,1,3,5492,2,4,0,0,2017
0,286.02,0.0,0.0,75,0,1,6359,2,5,0,1,2017
0,285.56,0.0,0.0,75,0,1,5839,2,4,0,1,2017
0,283.59,0.0,0.0,90,5,8,4524,1,3,1,2,2017
0,283.59,0.0,0.0,90,4,7,4524,1,3,1,2,2017
0,282.09,0.0,0.0,75,5,8,3289,1,3,1,2,2017
0,282.09,0.0,0.0,75,6,9,3289,1,3,1,2,2017
0,280.49,0.0,0.0,90,4,7,2826,1,2,1,2,2017
0,279.38,0.0,0.0,90,2,5,2836,1,2,1,2,2017
0,277.95,0.0,0.0,90,0,2,2517,1,2,0,1,2017
0,277.22,0.0,0.0,90,0,2,1276,1,2,0,1,2017
0,276.08,0.0,0.0,90,0,2,555,0,0,0,1,2017
0,275.43,0.0,0.0,90,4,7,428,0,0,1,2,2017
0,275.22,0.0,0.0,90,0,2,304,0,0,0,1,2017
0,275.03,0.0,0.0,90,0,2,465,0,0,0,1,2017
0,274.28,0.0,0.0,90,0,2,1008,0,1,0,1,2017
0,273.78,0.0,0.0,90,0,2,2809,1,2,0,1,2017
0,273.29,0.0,0.0,1,1,3,6054,2,5,0,0,2017
0,272.78,0.0,0.0,40,0,0,7027,2,5,0,1,2017
0,272.15,0.0,0.0,75,0,1,6383,2,5,0,1,2017
0,272.55,0.0,0.0,75,0,1,5403,2,4,0,1,2017
0,273.01,0.0,0.0,40,0,0,4885,1,3,0,1,2017
0,273.62,0.0,0.0,40,0,0,4988,2,4,0,1,2017
0,274.49,0.0,0.0,75,0,1,5232,2,4,0,1,2017
0,274.62,0.0,0.0,90,0,2,5303,2,4,0,1,2017
0,274.47,0.0,0.0,90,0,2,5500,2,4,0,1,2017
0,273.91,0.0,0.0,90,0,2,6165,2,5,0,1,2017
0,273.42,0.0,0.0,90,0,2,7154,2,5,0,1,2017
0,272.95,0.0,0.0,90,0,2,6257,2,5,0,1,2017
0,272.84,0.0,0.0,90,0,2,4860,1,3,0,1,2017
0,272.58,0.0,0.0,90,0,2,3594,1,3,0,1,2017
0,272.29,0.0,0.0,75,0,1,3210,1,3,0,1,2017
0,271.87,0.0,0.0,40,0,0,2716,1,2,0,1,2017
0,271.84,0.0,0.0,90,0,2,1956,1,2,0,1,2017
0,271.72,0.0,0.0,90,0,2,1135,0,1,0,1,2017
0,271.62,0.0,0.0,90,8,32,696,0,1,1,3,2017
0,271.29,0.0,0.0,40,8,32,338,0,0,1,3,2017
0,271.09,0.0,0.0,90,8,32,293,0,0,1,3,2017
0,270.95,0.0,0.0,75,8,32,334,0,0,1,3,2017
0,270.69,0.0,0.0,75,8,19,792,0,1,1,3,2017
0,270.09,0.0,0.0,75,8,19,2391,1,2,1,3,2017
0,269.69,0.0,0.0,75,8,32,4933,2,4,1,3,2017
0,269.69,0.0,0.0,90,8,32,5678,2,4,1,3,2017
0,269.49,0.0,0.0,90,8,32,5201,2,4,1,3,2017
0,269.42,0.0,0.0,90,8,32,4722,1,3,1,3,2017
0,269.62,0.0,0.0,90,8,32,4130,1,3,1,3,2017
0,269.62,0.0,0.0,90,8,32,4363,1,3,1,3,2017
0,269.88,0.0,0.0,90,5,8,4747,1,3,1,2,2017
0,269.88,0.0,0.0,90,8,19,4747,1,3,1,3,2017
0,269.82,0.0,0.0,90,8,32,4825,1,3,1,3,2017
0,269.82,0.0,0.0,90,5,8,4825,1,3,1,2,2017
0,270.15,0.0,0.0,90,8,32,5111,2,4,1,3,2017
0,269.95,0.0,0.0,1,8,32,5505,2,4,1,3,2017
0,270.15,0.0,0.0,1,8,32,6215,2,5,1,3,2017
0,269.82,0.0,0.0,1,1,3,5868,2,4,0,0,2017
0,269.55,0.0,0.0,90,0,2,4886,1,3,0,1,2017
0,268.95,0.0,0.0,1,1,3,3447,1,3,0,0,2017
0,268.4,0.0,0.0,75,0,1,2900,1,2,0,1,2017
0,268.02,0.0,0.0,75,0,1,2949,1,2,0,1,2017
0,267.86,0.0,0.0,1,1,3,2402,1,2,0,0,2017
0,267.28,0.0,0.0,1,1,3,1665,1,2,0,0,2017
0,267.02,0.0,0.0,1,1,3,1087,0,1,0,0,2017
0,266.35,0.0,0.0,1,1,3,655,0,1,0,0,2017
0,265.49,0.0,0.0,1,1,3,609,0,1,0,0,2017
0,264.95,0.0,0.0,1,1,3,396,0,0,0,0,2017
0,264.62,0.0,0.0,1,1,3,643,0,1,0,0,2017
0,264.09,0.0,0.0,1,1,3,1036,0,1,0,0,2017
0,263.65,0.0,0.0,1,1,3,1449,1,2,0,0,2017
0,263.34,0.0,0.0,1,1,3,2060,1,2,0,0,2017
0,263.4,0.0,0.0,1,1,3,2985,1,2,0,0,2017
0,264.41,0.0,0.0,5,1,3,3861,1,3,0,0,2017
0,266.08,0.0,0.0,1,1,3,4256,1,3,0,0,2017
0,268.14,0.0,0.0,5,1,3,4784,1,3,0,0,2017
0,270.08,0.0,0.0,20,0,4,5280,2,4,0,1,2017
0,271.15,0.0,0.0,1,1,3,5213,2,4,0,0,2017
0,272.64,0.0,0.0,40,0,0,4905,2,4,0,1,2017
0,273.15,0.0,0.0,90,0,2,4804,1,3,0,1,2017
0,273.55,0.0,0.0,90,0,2,4771,1,3,0,1,2017
0,272.9,0.0,0.0,90,0,2,4655,1,3,0,1,2017
0,273.15,0.0,0.0,90,0,2,4636,1,3,0,1,2017
0,272.79,0.0,0.0,90,0,2,3450,1,3,0,1,2017
0,272.22,0.0,0.0,40,0,0,2906,1,2,0,1,2017
0,270.65,0.0,0.0,40,0,0,3234,1,3,0,1,2017
0,270.35,0.0,0.0,1,1,3,2596,1,2,0,0,2017
0,269.75,0.0,0.0,1,1,3,1943,1,2,0,0,2017
0,269.65,0.0,0.0,1,1,3,1298,1,2,0,0,2017
0,269.59,0.0,0.0,40,0,0,805,0,1,0,1,2017
0,269.52,0.0,0.0,75,8,32,602,0,1,1,3,2017
0,269.34,0.0,0.0,90,8,32,396,0,0,1,3,2017
0,269.34,0.0,0.0,90,8,32,643,0,1,1,3,2017
0,269.61,0.0,0.0,75,0,1,955,0,1,0,1,2017
0,269.09,0.0,0.0,75,0,1,1302,1,2,0,1,2017
0,268.59,0.0,0.0,75,0,1,1815,1,2,0,1,2017
0,268.81,0.0,0.0,75,0,1,2591,1,2,0,1,2017
0,269.81,0.0,0.0,75,0,1,3327,1,3,0,1,2017
0,271.27,0.0,0.0,40,8,32,3659,1,3,1,3,2017
0,273.46,0.0,0.0,75,0,1,4149,1,3,0,1,2017
0,274.35,0.0,0.0,90,0,2,4475,1,3,0,1,2017
0,275.35,0.0,0.0,75,0,1,4676,1,3,0,1,2017
0,275.83,0.0,0.0,40,0,0,4527,1,3,0,1,2017
0,275.34,0.0,0.0,1,1,3,4266,1,3,0,0,2017
0,275.09,0.0,0.0,20,0,4,4329,1,3,0,1,2017
0,274.35,0.0,0.0,1,1,3,4095,1,3,0,0,2017
0,273.09,0.0,0.0,5,1,3,3679,1,3,0,0,2017
0,271.96,0.0,0.0,1,1,3,2951,1,2,0,0,2017
0,270.69,0.0,0.0,1,1,3,2447,1,2,0,0,2017
0,270.29,0.0,0.0,1,1,3,2028,1,2,0,0,2017
0,270.49,0.0,0.0,90,0,2,1464,1,2,0,1,2017
0,270.95,0.0,0.0,90,0,2,1054,0,1,0,1,2017
0,270.89,0.0,0.0,90,0,2,576,0,0,0,1,2017
0,271.02,0.0,0.0,75,0,1,338,0,0,0,1,2017
0,270.34,0.0,0.0,90,8,32,264,0,0,1,3,2017
0,270.15,0.0,0.0,90,8,32,307,0,0,1,3,2017
0,270.08,0.0,0.0,90,0,2,848,0,1,0,1,2017
0,269.35,0.0,0.0,1,1,3,2699,1,2,0,0,2017
0,268.79,0.0,0.0,1,1,3,5773,2,4,0,0,2017
0,268.21,0.0,0.0,1,1,3,6724,2,5,0,0,2017
0,268.95,0.0,0.0,40,0,0,6085,2,5,0,1,2017
0,270.71,0.0,0.0,40,0,0,5034,2,4,0,1,2017
0,272.82,0.0,0.0,75,0,1,4397,1,3,0,1,2017
0,275.08,0.0,0.0,1,1,3,4340,1,3,0,0,2017
0,278.22,0.0,0.0,40,0,0,4802,1,3,0,1,2017
0,278.58,0.0,0.0,75,0,1,4670,1,3,0,1,2017
0,279.08,0.0,0.0,90,0,2,5178,2,4,0,1,2017
0,279.27,0.0,0.0,75,0,1,5681,2,4,0,1,2017
0,279.27,0.0,0.0,75,0,1,6516,2,5,0,1,2017
0,279.03,0.0,0.0,75,0,1,6028,2,5,0,1,2017
0,277.88,0.0,0.0,75,0,1,4580,1,3,0,1,2017
0,276.4,0.0,0.0,40,0,0,3219,1,3,0,1,2017
0,275.71,0.0,0.0,75,0,1,2647,1,2,0,1,2017
0,275.35,0.0,0.0,75,0,1,2473,1,2,0,1,2017
0,275.35,0.0,0.0,1,1,3,3711,1,3,0,0,2017
0,275.02,0.0,0.0,90,0,2,1173,0,1,0,1,2017
0,275.22,0.0,0.0,1,1,3,601,0,1,0,0,2017
0,275.15,0.0,0.0,75,0,1,362,0,0,0,1,2017
0,275.95,0.0,0.0,90,0,2,302,0,0,0,1,2017
0,275.29,0.0,0.0,90,0,2,335,0,0,0,1,2017
0,275.34,0.0,0.0,90,3,6,864,0,1,1,2,2017
0,275.34,0.0,0.0,90,8,32,864,0,1,1,3,2017
0,275.15,0.0,0.0,75,0,1,2740,1,2,0,1,2017
0,274.96,0.0,0.0,90,0,2,5768,2,4,0,1,2017
0,275.15,0.0,0.0,90,8,32,6109,2,5,1,3,2017
0,275.15,0.0,0.0,90,3,6,6109,2,5,1,2,2017
0,275.75,0.0,0.0,90,0,2,6301,2,5,0,1,2017
0,276.35,0.0,0.0,40,0,0,5255,2,4,0,1,2017
0,277.95,0.0,0.0,75,0,1,4532,1,3,0,1,2017
0,278.88,0.0,0.0,40,0,0,4798,1,3,0,1,2017
0,278.89,0.0,0.0,40,0,0,5029,2,4,0,1,2017
0,279.29,0.0,0.0,40,0,0,4957,2,4,0,1,2017
0,279.36,0.0,0.0,75,0,1,5442,2,4,0,1,2017
0,279.09,0.0,0.0,90,8,32,5912,2,5,1,3,2017
0,279.09,0.0,0.0,90,2,5,5912,2,5,1,2,2017
0,278.23,0.0,0.0,90,8,32,6949,2,5,1,3,2017
0,276.91,0.0,0.0,90,3,6,6365,2,5,1,2,2017
0,276.91,0.0,0.0,90,2,12,6365,2,5,1,2,2017
0,276.91,0.0,0.0,90,8,32,6365,2,5,1,3,2017
0,275.91,0.0,0.0,90,3,6,4867,1,3,1,2,2017
0,275.91,0.0,0.0,90,8,19,4867,1,3,1,3,2017
0,275.09,0.0,0.0,90,3,6,3311,1,3,1,2,2017
0,275.09,0.0,0.0,90,8,19,3311,1,3,1,3,2017
0,274.42,0.0,0.0,90,8,32,2971,1,2,1,3,2017
0,273.71,0.0,0.0,90,3,6,2890,1,2,1,2,2017
0,273.71,0.0,0.0,90,4,7,2890,1,2,1,2,2017
0,273.71,0.0,0.0,90,8,32,2890,1,2,1,3,2017
0,273.28,0.0,0.0,90,3,6,2648,1,2,1,2,2017
0,273.28,0.0,0.0,90,4,7,2648,1,2,1,2,2017
0,273.28,0.0,0.0,90,8,32,2648,1,2,1,3,2017
0,272.84,0.0,0.0,90,8,32,1141,0,1,1,3,2017
0,272.84,0.0,0.0,90,4,7,1141,0,1,1,2,2017
0,272.65,0.0,0.0,90,5,8,619,0,1,1,2,2017
0,272.49,0.0,0.0,90,4,7,395,0,0,1,2,2017
0,272.22,0.0,0.0,90,4,7,357,0,0,1,2,2017
0,271.95,0.0,0.0,90,5,8,375,0,0,1,2,2017
0,271.95,0.0,0.0,90,8,32,375,0,0,1,3,2017
0,271.28,0.0,0.0,90,8,32,896,0,1,1,3,2017
0,271.02,0.0,0.0,90,8,32,2278,1,2,1,3,2017
0,271.02,0.0,0.0,90,4,7,2278,1,2,1,2,2017
0,270.62,0.0,0.0,90,8,19,3771,1,3,1,3,2017
0,270.62,0.0,0.0,90,4,7,3771,1,3,1,2,2017
0,270.08,0.0,0.0,90,8,32,3683,1,3,1,3,2017
0,270.08,0.0,0.0,90,4,7,3683,1,3,1,2,2017
0,270.15,0.0,0.0,90,8,32,3997,1,3,1,3,2017
0,270.75,0.0,0.0,90,0,2,5810,2,4,0,1,2017
0,270.84,0.0,0.0,75,0,1,4513,1,3,0,1,2017
0,271.58,0.0,0.0,75,0,1,4537,1,3,0,1,2017
0,272.71,0.0,0.0,20,0,4,4816,1,3,0,1,2017
0,274.41,0.0,0.0,75,0,1,4805,1,3,0,1,2017
0,274.83,0.0,0.0,90,0,2,5379,2,4,0,1,2017
0,275.01,0.0,0.0,90,0,2,5712,2,4,0,1,2017
0,274.59,0.0,0.0,90,0,2,6948,2,5,0,1,2017
0,274.53,0.0,0.0,90,2,5,6466,2,5,1,2,2017
0,274.53,0.0,0.0,90,8,32,6466,2,5,1,3,2017
0,272.42,0.0,0.0,90,8,32,4755,1,3,1,3,2017
0,272.42,0.0,0.0,90,4,7,4755,1,3,1,2,2017
0,271.96,0.0,0.0,90,8,32,3200,1,3,1,3,2017
0,270.9,0.0,0.0,40,8,32,2927,1,2,1,3,2017
0,270.72,0.0,0.0,75,8,32,2439,1,2,1,3,2017
0,269.84,0.0,0.0,90,8,32,1720,1,2,1,3,2017
0,269.84,0.0,0.0,90,5,8,1720,1,2,1,2,2017
0,269.48,0.0,0.0,90,8,32,1084,0,1,1,3,2017
0,268.62,0.0,0.0,90,0,2,565,0,0,0,1,2017
0,267.78,0.0,0.0,75,0,1,359,0,0,0,1,2017
0,266.97,0.0,0.0,40,0,0,258,0,0,0,1,2017
0,266.53,0.0,0.0,1,1,3,342,0,0,0,0,2017
0,265.9,0.0,0.0,1,1,3,856,0,1,0,0,2017
0,265.49,0.0,0.0,1,1,3,2751,1,2,0,0,2017
0,265.03,0.0,0.0,1,1,3,5939,2,5,0,0,2017
0,264.9,0.0,0.0,1,1,3,6684,2,5,0,0,2017
0,264.94,0.0,0.0,1,1,3,6031,2,5,0,0,2017
0,266.01,0.0,0.0,1,1,3,5165,2,4,0,0,2017
0,266.93,0.0,0.0,1,1,3,4765,1,3,0,0,2017
0,268.88,0.0,0.0,40,0,0,5013,2,4,0,1,2017
0,270.35,0.0,0.0,1,1,3,4949,2,4,0,0,2017
0,271.15,0.0,0.0,1,1,3,5119,2,4,0,0,2017
0,271.48,0.0,0.0,40,0,0,5465,2,4,0,1,2017
0,271.15,0.0,0.0,40,0,0,6207,2,5,0,1,2017
0,271.02,0.0,0.0,40,0,0,6686,2,5,0,1,2017
0,270.49,0.0,0.0,40,0,0,6515,2,5,0,1,2017
0,269.72,0.0,0.0,1,1,3,5022,2,4,0,0,2017
0,268.59,0.0,0.0,5,1,3,3581,1,3,0,0,2017
0,268.08,0.0,0.0,5,1,3,2973,1,2,0,0,2017
0,267.37,0.0,0.0,5,1,3,3225,1,3,0,0,2017
0,266.69,0.0,0.0,1,1,3,1866,1,2,0,0,2017
0,266.09,0.0,0.0,1,1,3,1305,1,2,0,0,2017
0,265.76,0.0,0.0,1,1,3,722,0,1,0,0,2017
0,264.76,0.0,0.0,1,1,3,406,0,0,0,0,2017
0,263.96,0.0,0.0,1,1,3,310,0,0,0,0,2017
0,263.56,0.0,0.0,1,1,3,373,0,0,0,0,2017
0,262.53,0.0,0.0,1,1,3,831,0,1,0,0,2017
0,262.09,0.0,0.0,1,1,3,2576,1,2,0,0,2017
0,261.69,0.0,0.0,1,1,3,5495,2,4,0,0,2017
0,261.29,0.0,0.0,20,0,4,6459,2,5,0,1,2017
0,262.08,0.0,0.0,40,0,0,5874,2,4,0,1,2017
0,264.95,0.0,0.0,1,1,3,5025,2,4,0,0,2017
0,265.55,0.0,0.0,75,0,1,4837,1,3,0,1,2017
0,266.88,0.0,0.0,1,1,3,5370,2,4,0,0,2017
0,269.81,0.0,0.0,1,1,3,5727,2,4,0,0,2017
0,269.88,0.0,0.0,1,1,3,5665,2,4,0,0,2017
0,271.22,0.0,0.0,75,0,1,5718,2,4,0,1,2017
0,272.15,0.0,0.0,75,0,1,5967,2,5,0,1,2017
0,271.65,0.0,0.0,90,0,2,6607,2,5,0,1,2017
0,270.9,0.0,0.0,90,8,32,6125,2,5,1,3,2017
0,270.28,0.0,0.0,90,8,32,5208,2,4,1,3,2017
0,270.22,0.0,0.0,90,8,32,3960,1,3,1,3,2017
0,269.96,0.0,0.0,90,8,32,3380,1,3,1,3,2017
0,269.65,0.0,0.0,75,8,32,3107,1,3,1,3,2017
0,269.65,0.0,0.0,75,4,7,3107,1,3,1,2,2017
0,269.75,0.0,0.0,90,8,32,2448,1,2,1,3,2017
0,269.75,0.0,0.0,90,4,7,2448,1,2,1,2,2017
0,269.95,0.0,0.0,90,0,2,1883,1,2,0,1,2017
0,270.21,0.0,0.0,90,0,2,1080,0,1,0,1,2017
0,270.34,0.0,0.0,90,0,2,672,0,1,0,1,2017
0,270.42,0.0,0.0,90,0,2,522,0,0,0,1,2017
0,270.15,0.0,0.0,90,0,2,365,0,0,0,1,2017
0,270.22,0.0,0.0,75,0,1,491,0,0,0,1,2017
0,270.02,0.0,0.0,1,1,3,526,0,0,0,0,2017
0,269.95,0.0,0.0,1,1,3,1056,0,1,0,0,2017
0,269.82,0.0,0.0,20,0,4,1507,1,2,0,1,2017
0,269.96,0.0,0.0,20,0,4,2431,1,2,0,1,2017
0,272.65,0.0,0.0,5,1,3,3374,1,3,0,0,2017
0,274.15,0.0,0.0,1,1,3,4445,1,3,0,0,2017
0,275.52,0.0,0.0,1,1,3,4946,2,4,0,0,2017
0,276.48,0.0,0.0,1,1,3,5204,2,4,0,0,2017
0,277.71,0.0,0.0,1,1,3,5193,2,4,0,0,2017
0,278.21,0.0,0.0,1,1,3,5062,2,4,0,0,2017
0,278.59,0.0,0.0,1,1,3,4643,1,3,0,0,2017
0,278.35,0.0,0.0,1,1,3,4843,1,3,0,0,2017
0,277.42,0.0,0.0,1,1,3,4955,2,4,0,0,2017
0,276.48,0.0,0.0,1,1,3,4489,1,3,0,0,2017
0,276.01,0.0,0.0,1,1,3,3503,1,3,0,0,2017
0,275.93,0.0,0.0,1,1,3,3216,1,3,0,0,2017
0,275.21,0.0,0.0,1,1,3,3532,1,3,0,0,2017
0,275.65,0.0,0.0,1,1,3,3301,1,3,0,0,2017
0,275.48,0.0,0.0,1,1,3,2188,1,2,0,0,2017
0,275.42,0.0,0.0,1,1,3,1546,1,2,0,0,2017
0,275.65,0.0,0.0,1,1,3,1031,0,1,0,0,2017
0,275.59,0.0,0.0,1,1,3,746,0,1,0,0,2017
0,275.9,0.0,0.0,1,1,3,543,0,0,0,0,2017
0,275.78,0.0,0.0,1,1,3,491,0,0,0,0,2017
0,275.9,0.0,0.0,1,1,3,591,0,0,0,0,2017
0,275.95,0.0,0.0,1,1,3,1011,0,1,0,0,2017
0,276.21,0.0,0.0,1,1,3,1368,1,2,0,0,2017
0,277.65,0.0,0.0,40,0,0,2100,1,2,0,1,2017
0,278.54,0.0,0.0,75,0,1,2847,1,2,0,1,2017
0,280.02,0.0,0.0,90,0,2,3654,1,3,0,1,2017
0,281.9,0.0,0.0,75,0,1,4127,1,3,0,1,2017
0,284.08,0.0,0.0,75,0,1,4745,1,3,0,1,2017
0,286.14,0.0,0.0,1,1,3,4566,1,3,0,0,2017
0,286.64,0.0,0.0,75,0,1,4557,1,3,0,1,2017
0,286.46,0.0,0.0,90,0,2,4632,1,3,0,1,2017
0,286.21,0.0,0.0,90,0,2,4684,1,3,0,1,2017
0,285.48,0.0,0.0,90,0,2,4180,1,3,0,1,2017
0,283.77,0.0,0.0,90,0,2,3749,1,3,0,1,2017
0,283.41,0.0,0.0,75,0,1,4253,1,3,0,1,2017
0,283.35,0.0,0.0,90,0,2,3643,1,3,0,1,2017
0,283.15,0.0,0.0,90,0,2,2198,1,2,0,1,2017
0,282.95,0.0,0.0,75,0,1,1581,1,2,0,1,2017
0,283.08,0.0,0.0,75,0,1,1001,0,1,0,1,2017
0,282.75,0.0,0.0,40,0,0,585,0,0,0,1,2017
0,282.75,0.0,0.0,90,0,2,387,0,0,0,1,2017
0,282.95,0.0,0.0,40,0,0,304,0,0,0,1,2017
0,283.22,0.0,0.0,90,0,2,363,0,0,0,1,2017
0,283.55,0.0,0.0,75,3,11,865,0,1,1,2,2017
0,283.68,0.0,0.0,90,2,5,2744,1,2,1,2,2017
0,283.62,0.0,0.0,75,3,6,5673,2,4,1,2,2017
0,283.62,0.0,0.0,75,2,5,5673,2,4,1,2,2017
0,283.75,0.0,0.0,90,3,11,6531,2,5,1,2,2017
0,283.75,0.0,0.0,90,4,7,6531,2,5,1,2,2017
0,283.93,0.0,0.0,90,4,7,5931,2,5,1,2,2017
0,284.08,0.0,0.0,90,3,6,4802,1,3,1,2,2017
0,284.08,0.0,0.0,90,4,7,4802,1,3,1,2,2017
0,284.08,0.0,0.0,90,2,5,4802,1,3,1,2,2017
0,284.35,0.0,0.0,90,4,7,4296,1,3,1,2,2017
0,284.35,0.0,0.0,90,3,11,4296,1,3,1,2,2017
0,284.35,0.0,0.0,90,2,12,4296,1,3,1,2,2017
0,284.55,0.0,0.0,90,3,6,4490,1,3,1,2,2017
0,284.77,0.0,0.0,90,3,6,4758,1,3,1,2,2017
0,285.4,0.0,0.0,90,0,2,4711,1,3,0,1,2017
0,286.55,0.0,0.0,90,0,2,5014,2,4,0,1,2017
0,288.27,0.0,0.0,40,0,0,5727,2,4,0,1,2017
0,289.75,0.0,0.0,40,0,0,6645,2,5,0,1,2017
0,289.78,0.0,0.0,40,7,14,6199,2,5,1,4,2017
0,289.1,0.0,0.0,90,7,14,4261,1,3,1,4,2017
0,287.49,0.0,0.0,90,7,14,2910,1,2,1,4,2017
0,287.49,0.0,0.0,90,2,13,2910,1,2,1,2,2017
0,285.6,0.0,0.0,75,2,12,2402,1,2,1,2,2017
0,284.29,0.0,0.0,1,1,3,2038,1,2,0,0,2017
0,281.78,0.0,0.0,1,2,5,1514,1,2,1,2,2017
0,279.46,0.0,0.0,75,2,5,977,0,1,1,2,2017
0,279.46,0.0,0.0,75,7,15,977,0,1,1,4,2017
0,277.78,0.0,0.0,90,0,2,517,0,0,0,1,2017
0,276.15,0.0,0.0,90,0,2,327,0,0,0,1,2017
0,274.65,0.0,0.0,90,8,32,237,0,0,1,3,2017
0,273.15,0.0,0.0,90,8,32,325,0,0,1,3,2017
0,271.53,0.0,0.0,90,8,32,785,0,1,1,3,2017
0,271.08,0.0,0.0,90,8,32,2746,1,2,1,3,2017
0,271.62,0.0,0.0,90,8,32,5966,2,5,1,3,2017
0,271.65,0.0,0.0,75,0,1,6461,2,5,0,1,2017
0,271.82,0.0,0.0,1,1,3,6441,2,5,0,0,2017
0,273.22,0.0,0.0,5,1,3,5109,2,4,0,0,2017
0,274.48,0.0,0.0,1,1,3,4544,1,3,0,0,2017
0,276.35,0.0,0.0,5,1,3,4655,1,3,0,0,2017
0,279.41,0.0,0.0,1,1,3,4961,2,4,0,0,2017
0,280.08,0.0,0.0,75,0,1,4801,1,3,0,1,2017
0,280.62,0.0,0.0,90,0,2,5215,2,4,0,1,2017
0,280.89,0.0,0.0,40,0,0,5709,2,4,0,1,2017
0,280.68,0.0,0.0,1,2,5,6722,2,5,1,2,2017
0,280.82,0.0,0.0,75,2,5,6017,2,5,1,2,2017
0,280.29,0.0,0.0,1,1,3,4775,1,3,0,0,2017
0,278.96,0.0,0.0,40,0,0,3425,1,3,0,1,2017
0,278.09,0.0,0.0,40,0,0,2815,1,2,0,1,2017
0,277.29,0.0,0.0,1,1,3,3727,1,3,0,0,2017
0,276.22,0.0,0.0,1,1,3,2816,1,2,0,0,2017
0,275.62,0.0,0.0,75,0,1,1115,0,1,0,1,2017
0,274.76,0.0,0.0,90,8,32,607,0,1,1,3,2017
0,273.69,0.0,0.0,90,8,32,388,0,0,1,3,2017
0,272.41,0.0,0.0,90,8,19,303,0,0,1,3,2017
